"City","Site","Sampling_date","Country","Location.Site","Month","Season","Green_level","Green_area_coverage","Blue_area_coverage","Temperature","Relative_humidity","Wind_speed_10m","Trap_type","season_multiplier","Host_abundance","Predator_abundance","Mosquito_species","Mosquito_abundance","Biodiversity_index"
"Montpellier","Site_4",2024-07-01,"France",4,7,"Summer",3,80.0993865914643,3.41872705519199,22.91,77.22,1.8,"HumanOdor_CO2",1.3,43,93,"Culex pipiens",74,0.660486053926752
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",1,1.18070900996681,30.7889287620783,21.86,69.45,1.06,"HumanOdor_CO2",1.3,50,65,"Culex pipiens",22,0.948693165379669
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",1,1.18070900996681,30.7889287620783,21.86,69.45,1.06,"HumanOdor_CO2",1.3,41,75,"Culex quinquefasciatus",5,0.948693165379669
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",1,1.18070900996681,30.7889287620783,21.86,69.45,1.06,"HumanOdor_CO2",1.3,30,54,"Anopheles gambiae",23,0.948693165379669
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",1,1.18070900996681,30.7889287620783,21.86,69.45,1.06,"HumanOdor_CO2",1.3,40,61,"Aedes albopictus",0,0.948693165379669
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",2,66.205975978612,14.884148940444,28.7,80.7,2.38,"HumanOdor_CO2",1.3,59,65,"Culex pipiens",133,1.0952064806105
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",2,66.205975978612,14.884148940444,28.7,80.7,2.38,"HumanOdor_CO2",1.3,46,70,"Anopheles gambiae",40,1.0952064806105
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",2,66.205975978612,14.884148940444,28.7,80.7,2.38,"HumanOdor_CO2",1.3,49,62,"Aedes albopictus",18,1.0952064806105
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",2,66.205975978612,14.884148940444,28.7,80.7,2.38,"HumanOdor_CO2",1.3,54,72,"Aedes aegypti",190,1.0952064806105
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",1,9.33258394568693,7.78922741115093,23.47,69.79,3.27,"Light_CO2",1.3,45,58,"Anopheles gambiae",8,1.20562819248872
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",1,9.33258394568693,7.78922741115093,23.47,69.79,3.27,"Light_CO2",1.3,31,72,"Culex quinquefasciatus",1,1.20562819248872
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",1,9.33258394568693,7.78922741115093,23.47,69.79,3.27,"Light_CO2",1.3,33,63,"Aedes albopictus",4,1.20562819248872
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",1,9.33258394568693,7.78922741115093,23.47,69.79,3.27,"Light_CO2",1.3,39,75,"Culex pipiens",7,1.20562819248872
"Utrecht","Site_5",2024-07-01,"Netherlands",5,7,"Summer",2,66.5580689099617,6.83386215567589,19.62,68.95,1.46,"HumanOdor_CO2",1.3,45,77,"Culex quinquefasciatus",3,0.610864282054894
"Utrecht","Site_5",2024-07-01,"Netherlands",5,7,"Summer",2,66.5580689099617,6.83386215567589,19.62,68.95,1.46,"HumanOdor_CO2",1.3,47,63,"Aedes aegypti",7,0.610864282054894
"Nijmegen","Site_5",2024-07-01,"Netherlands",5,7,"Summer",2,45.8074592415942,37.9117347374558,17.36,71.7,3.15,"Light_CO2",1.3,42,77,"Culex quinquefasciatus",21,0.295439171872117
"Nijmegen","Site_5",2024-07-01,"Netherlands",5,7,"Summer",2,45.8074592415942,37.9117347374558,17.36,71.7,3.15,"Light_CO2",1.3,45,68,"Aedes albopictus",2,0.295439171872117
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,91.9192506327759,2.7661102078855,16.04,87.11,1.98,"HumanOdor_CO2",1.3,50,91,"Anopheles gambiae",50,1.09219398220589
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,91.9192506327759,2.7661102078855,16.04,87.11,1.98,"HumanOdor_CO2",1.3,63,78,"Culex quinquefasciatus",66,1.09219398220589
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,91.9192506327759,2.7661102078855,16.04,87.11,1.98,"HumanOdor_CO2",1.3,52,72,"Aedes aegypti",60,1.09219398220589
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,85.5304947941098,4.37413499131799,22.26,64.84,3.87,"Light_CO2",1.3,51,75,"Aedes albopictus",60,1.44651277828289
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,85.5304947941098,4.37413499131799,22.26,64.84,3.87,"Light_CO2",1.3,61,81,"Aedes aegypti",184,1.44651277828289
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,85.5304947941098,4.37413499131799,22.26,64.84,3.87,"Light_CO2",1.3,60,80,"Culex quinquefasciatus",48,1.44651277828289
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,85.5304947941098,4.37413499131799,22.26,64.84,3.87,"Light_CO2",1.3,46,84,"Anopheles gambiae",50,1.44651277828289
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,85.5304947941098,4.37413499131799,22.26,64.84,3.87,"Light_CO2",1.3,48,90,"Culex pipiens",68,1.44651277828289
"Rabat","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,97.7345972741954,37.8859417326748,22.61,62.19,4.18,"Light_CO2",1.3,72,76,"Aedes aegypti",76,0.447601388953177
"Rabat","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,97.7345972741954,37.8859417326748,22.61,62.19,4.18,"Light_CO2",1.3,58,74,"Culex quinquefasciatus",15,0.447601388953177
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,87.9323567668907,19.1474078632891,25.27,76.37,0.54,"HumanOdor_CO2",1.3,60,90,"Culex quinquefasciatus",36,1.24315580713949
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,87.9323567668907,19.1474078632891,25.27,76.37,0.54,"HumanOdor_CO2",1.3,57,64,"Aedes albopictus",26,1.24315580713949
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,87.9323567668907,19.1474078632891,25.27,76.37,0.54,"HumanOdor_CO2",1.3,47,93,"Culex pipiens",18,1.24315580713949
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,87.9323567668907,19.1474078632891,25.27,76.37,0.54,"HumanOdor_CO2",1.3,70,86,"Aedes aegypti",74,1.24315580713949
"Utrecht","Site_6",2024-07-01,"Netherlands",6,7,"Summer",1,1.28680033043493,38.4299934096634,18.16,70.85,3.34,"Light_CO2",1.3,37,67,"Culex quinquefasciatus",2,1.19435586196813
"Utrecht","Site_6",2024-07-01,"Netherlands",6,7,"Summer",1,1.28680033043493,38.4299934096634,18.16,70.85,3.34,"Light_CO2",1.3,35,58,"Anopheles gambiae",11,1.19435586196813
"Utrecht","Site_6",2024-07-01,"Netherlands",6,7,"Summer",1,1.28680033043493,38.4299934096634,18.16,70.85,3.34,"Light_CO2",1.3,33,59,"Culex pipiens",4,1.19435586196813
"Utrecht","Site_6",2024-07-01,"Netherlands",6,7,"Summer",1,1.28680033043493,38.4299934096634,18.16,70.85,3.34,"Light_CO2",1.3,46,60,"Aedes aegypti",4,1.19435586196813
"Nijmegen","Site_6",2024-07-01,"Netherlands",6,7,"Summer",3,82.6060304501094,20.045904442668,19.37,65.29,0.91,"HumanOdor_CO2",1.3,54,64,"Aedes aegypti",15,0.447601388953177
"Nijmegen","Site_6",2024-07-01,"Netherlands",6,7,"Summer",3,82.6060304501094,20.045904442668,19.37,65.29,0.91,"HumanOdor_CO2",1.3,61,80,"Anopheles gambiae",76,0.447601388953177
"Montpellier","Site_6",2024-07-01,"France",6,7,"Summer",2,54.5220320463879,40.3742100261152,19.58,71.27,1.74,"Light_CO2",1.3,49,65,"Culex quinquefasciatus",19,1.08411927222776
"Montpellier","Site_6",2024-07-01,"France",6,7,"Summer",2,54.5220320463879,40.3742100261152,19.58,71.27,1.74,"Light_CO2",1.3,55,59,"Anopheles gambiae",19,1.08411927222776
"Montpellier","Site_6",2024-07-01,"France",6,7,"Summer",2,54.5220320463879,40.3742100261152,19.58,71.27,1.74,"Light_CO2",1.3,35,75,"Culex pipiens",13,1.08411927222776
"Barcelona","Site_6",2024-07-01,"Spain",6,7,"Summer",2,47.6528451350285,3.23325274884701,27.72,77.93,2.7,"HumanOdor_CO2",1.3,42,82,"Aedes aegypti",17,1.29770982579958
"Barcelona","Site_6",2024-07-01,"Spain",6,7,"Summer",2,47.6528451350285,3.23325274884701,27.72,77.93,2.7,"HumanOdor_CO2",1.3,47,55,"Culex quinquefasciatus",10,1.29770982579958
"Barcelona","Site_6",2024-07-01,"Spain",6,7,"Summer",2,47.6528451350285,3.23325274884701,27.72,77.93,2.7,"HumanOdor_CO2",1.3,56,78,"Culex pipiens",18,1.29770982579958
"Barcelona","Site_6",2024-07-01,"Spain",6,7,"Summer",2,47.6528451350285,3.23325274884701,27.72,77.93,2.7,"HumanOdor_CO2",1.3,54,59,"Aedes albopictus",33,1.29770982579958
"Rabat","Site_6",2024-07-01,"Morocco",6,7,"Summer",3,67.6484969110228,26.3052104078233,26.56,65.18,0.91,"Light_CO2",1.3,71,78,"Culex pipiens",52,1.0733547919231
"Rabat","Site_6",2024-07-01,"Morocco",6,7,"Summer",3,67.6484969110228,26.3052104078233,26.56,65.18,0.91,"Light_CO2",1.3,48,72,"Aedes albopictus",67,1.0733547919231
"Rabat","Site_6",2024-07-01,"Morocco",6,7,"Summer",3,67.6484969110228,26.3052104078233,26.56,65.18,0.91,"Light_CO2",1.3,64,88,"Culex quinquefasciatus",17,1.0733547919231
"Rabat","Site_6",2024-07-01,"Morocco",6,7,"Summer",3,67.6484969110228,26.3052104078233,26.56,65.18,0.91,"Light_CO2",1.3,57,72,"Anopheles gambiae",198,1.0733547919231
"Casablanca","Site_6",2024-07-01,"Morocco",6,7,"Summer",2,60.0199872416211,41.4189750291407,26.29,63.02,1.21,"Light_CO2",1.3,46,59,"Culex pipiens",0,0.36692497127271
"Casablanca","Site_6",2024-07-01,"Morocco",6,7,"Summer",2,60.0199872416211,41.4189750291407,26.29,63.02,1.21,"Light_CO2",1.3,42,63,"Culex quinquefasciatus",3,0.36692497127271
"Casablanca","Site_6",2024-07-01,"Morocco",6,7,"Summer",2,60.0199872416211,41.4189750291407,26.29,63.02,1.21,"Light_CO2",1.3,58,66,"Aedes aegypti",22,0.36692497127271
"Utrecht","Site_7",2024-07-01,"Netherlands",7,7,"Summer",1,30.4058226361172,28.1483156569302,17.96,68.59,1.46,"Light_CO2",1.3,32,37,"Aedes albopictus",2,1.1802081758638
"Utrecht","Site_7",2024-07-01,"Netherlands",7,7,"Summer",1,30.4058226361172,28.1483156569302,17.96,68.59,1.46,"Light_CO2",1.3,32,53,"Anopheles gambiae",11,1.1802081758638
"Utrecht","Site_7",2024-07-01,"Netherlands",7,7,"Summer",1,30.4058226361172,28.1483156569302,17.96,68.59,1.46,"Light_CO2",1.3,50,63,"Aedes aegypti",37,1.1802081758638
"Utrecht","Site_7",2024-07-01,"Netherlands",7,7,"Summer",1,30.4058226361172,28.1483156569302,17.96,68.59,1.46,"Light_CO2",1.3,44,45,"Culex pipiens",18,1.1802081758638
"Utrecht","Site_7",2024-07-01,"Netherlands",7,7,"Summer",1,30.4058226361172,28.1483156569302,17.96,68.59,1.46,"Light_CO2",1.3,38,60,"Culex quinquefasciatus",2,1.1802081758638
"Nijmegen","Site_7",2024-07-01,"Netherlands",7,7,"Summer",3,71.0605589310173,14.8008538112044,20.65,65.72,1.83,"Light_CO2",1.3,52,93,"Anopheles gambiae",127,1.46604591147188
"Nijmegen","Site_7",2024-07-01,"Netherlands",7,7,"Summer",3,71.0605589310173,14.8008538112044,20.65,65.72,1.83,"Light_CO2",1.3,46,75,"Culex pipiens",47,1.46604591147188
"Nijmegen","Site_7",2024-07-01,"Netherlands",7,7,"Summer",3,71.0605589310173,14.8008538112044,20.65,65.72,1.83,"Light_CO2",1.3,74,66,"Aedes aegypti",170,1.46604591147188
"Nijmegen","Site_7",2024-07-01,"Netherlands",7,7,"Summer",3,71.0605589310173,14.8008538112044,20.65,65.72,1.83,"Light_CO2",1.3,55,76,"Culex quinquefasciatus",54,1.46604591147188
"Nijmegen","Site_7",2024-07-01,"Netherlands",7,7,"Summer",3,71.0605589310173,14.8008538112044,20.65,65.72,1.83,"Light_CO2",1.3,57,67,"Aedes albopictus",53,1.46604591147188
"Montpellier","Site_7",2024-07-01,"France",7,7,"Summer",2,52.7562415277352,18.5425914563239,24.19,65.58,2.36,"HumanOdor_CO2",1.3,45,73,"Aedes aegypti",27,0.836774196381864
"Montpellier","Site_7",2024-07-01,"France",7,7,"Summer",2,52.7562415277352,18.5425914563239,24.19,65.58,2.36,"HumanOdor_CO2",1.3,47,69,"Anopheles gambiae",36,0.836774196381864
"Montpellier","Site_7",2024-07-01,"France",7,7,"Summer",2,52.7562415277352,18.5425914563239,24.19,65.58,2.36,"HumanOdor_CO2",1.3,43,79,"Culex quinquefasciatus",3,0.836774196381864
"Barcelona","Site_7",2024-07-01,"Spain",7,7,"Summer",1,4.11158722294494,19.7204457372427,22.8,70.12,3.51,"HumanOdor_CO2",1.3,40,69,"Aedes albopictus",8,0.666278422414676
"Barcelona","Site_7",2024-07-01,"Spain",7,7,"Summer",1,4.11158722294494,19.7204457372427,22.8,70.12,3.51,"HumanOdor_CO2",1.3,57,57,"Aedes aegypti",5,0.666278422414676
"Rabat","Site_7",2024-07-01,"Morocco",7,7,"Summer",2,47.5182930221083,22.6041000597179,28.39,68.3,2.32,"HumanOdor_CO2",1.3,44,69,"Culex quinquefasciatus",9,0.980838062587954
"Rabat","Site_7",2024-07-01,"Morocco",7,7,"Summer",2,47.5182930221083,22.6041000597179,28.39,68.3,2.32,"HumanOdor_CO2",1.3,46,85,"Aedes albopictus",18,0.980838062587954
"Rabat","Site_7",2024-07-01,"Morocco",7,7,"Summer",2,47.5182930221083,22.6041000597179,28.39,68.3,2.32,"HumanOdor_CO2",1.3,43,62,"Anopheles gambiae",32,0.980838062587954
"Casablanca","Site_7",2024-07-01,"Morocco",7,7,"Summer",3,83.5979485512245,46.0886899158359,24.69,68.11,2.45,"HumanOdor_CO2",1.3,59,53,"Culex pipiens",42,1.456426594228
"Casablanca","Site_7",2024-07-01,"Morocco",7,7,"Summer",3,83.5979485512245,46.0886899158359,24.69,68.11,2.45,"HumanOdor_CO2",1.3,48,86,"Anopheles gambiae",68,1.456426594228
"Casablanca","Site_7",2024-07-01,"Morocco",7,7,"Summer",3,83.5979485512245,46.0886899158359,24.69,68.11,2.45,"HumanOdor_CO2",1.3,61,81,"Aedes albopictus",48,1.456426594228
"Casablanca","Site_7",2024-07-01,"Morocco",7,7,"Summer",3,83.5979485512245,46.0886899158359,24.69,68.11,2.45,"HumanOdor_CO2",1.3,51,93,"Aedes aegypti",70,1.456426594228
"Casablanca","Site_7",2024-07-01,"Morocco",7,7,"Summer",3,83.5979485512245,46.0886899158359,24.69,68.11,2.45,"HumanOdor_CO2",1.3,55,71,"Culex quinquefasciatus",7,1.456426594228
"Utrecht","Site_8",2024-07-01,"Netherlands",8,7,"Summer",2,58.5786955058109,39.6485511399806,19.94,66.61,3.14,"HumanOdor_CO2",1.3,48,75,"Culex quinquefasciatus",11,1.00050297364308
"Utrecht","Site_8",2024-07-01,"Netherlands",8,7,"Summer",2,58.5786955058109,39.6485511399806,19.94,66.61,3.14,"HumanOdor_CO2",1.3,48,66,"Aedes aegypti",28,1.00050297364308
"Utrecht","Site_8",2024-07-01,"Netherlands",8,7,"Summer",2,58.5786955058109,39.6485511399806,19.94,66.61,3.14,"HumanOdor_CO2",1.3,40,75,"Aedes albopictus",12,1.00050297364308
"Nijmegen","Site_8",2024-07-01,"Netherlands",8,7,"Summer",1,33.1201215590117,37.4159135483205,19.28,84.09,1.37,"HumanOdor_CO2",1.3,38,69,"Culex quinquefasciatus",13,0.647446619034633
"Nijmegen","Site_8",2024-07-01,"Netherlands",8,7,"Summer",1,33.1201215590117,37.4159135483205,19.28,84.09,1.37,"HumanOdor_CO2",1.3,43,71,"Anopheles gambiae",7,0.647446619034633
"Montpellier","Site_8",2024-07-01,"France",8,7,"Summer",1,31.3806118098088,15.4770859442651,23.62,66.73,0.96,"Light_CO2",1.3,35,58,"Aedes albopictus",5,1.37725624629567
"Montpellier","Site_8",2024-07-01,"France",8,7,"Summer",1,31.3806118098088,15.4770859442651,23.62,66.73,0.96,"Light_CO2",1.3,38,60,"Aedes aegypti",7,1.37725624629567
"Montpellier","Site_8",2024-07-01,"France",8,7,"Summer",1,31.3806118098088,15.4770859442651,23.62,66.73,0.96,"Light_CO2",1.3,49,62,"Anopheles gambiae",6,1.37725624629567
"Montpellier","Site_8",2024-07-01,"France",8,7,"Summer",1,31.3806118098088,15.4770859442651,23.62,66.73,0.96,"Light_CO2",1.3,41,64,"Culex pipiens",7,1.37725624629567
"Barcelona","Site_8",2024-07-01,"Spain",8,7,"Summer",1,16.1883090725401,23.9276781529188,26.16,66.69,2.04,"Light_CO2",1.3,29,52,"Anopheles gambiae",8,1.35417935712033
"Barcelona","Site_8",2024-07-01,"Spain",8,7,"Summer",1,16.1883090725401,23.9276781529188,26.16,66.69,2.04,"Light_CO2",1.3,37,61,"Aedes albopictus",5,1.35417935712033
"Barcelona","Site_8",2024-07-01,"Spain",8,7,"Summer",1,16.1883090725401,23.9276781529188,26.16,66.69,2.04,"Light_CO2",1.3,44,59,"Culex quinquefasciatus",5,1.35417935712033
"Barcelona","Site_8",2024-07-01,"Spain",8,7,"Summer",1,16.1883090725401,23.9276781529188,26.16,66.69,2.04,"Light_CO2",1.3,35,60,"Aedes aegypti",25,1.35417935712033
"Barcelona","Site_8",2024-07-01,"Spain",8,7,"Summer",1,16.1883090725401,23.9276781529188,26.16,66.69,2.04,"Light_CO2",1.3,42,59,"Culex pipiens",28,1.35417935712033
"Rabat","Site_8",2024-07-01,"Morocco",8,7,"Summer",1,9.43920277473517,15.8018067963421,23,79.4,3.57,"Light_CO2",1.3,36,73,"Culex quinquefasciatus",15,0.44375725426015
"Rabat","Site_8",2024-07-01,"Morocco",8,7,"Summer",1,9.43920277473517,15.8018067963421,23,79.4,3.57,"Light_CO2",1.3,35,57,"Culex pipiens",1,0.44375725426015
"Rabat","Site_8",2024-07-01,"Morocco",8,7,"Summer",1,9.43920277473517,15.8018067963421,23,79.4,3.57,"Light_CO2",1.3,38,62,"Aedes albopictus",1,0.44375725426015
"Casablanca","Site_8",2024-07-01,"Morocco",8,7,"Summer",2,49.2441294390941,35.4219712466002,25.21,75.48,4.33,"Light_CO2",1.3,51,70,"Aedes albopictus",3,0.760698484614397
"Casablanca","Site_8",2024-07-01,"Morocco",8,7,"Summer",2,49.2441294390941,35.4219712466002,25.21,75.48,4.33,"Light_CO2",1.3,49,64,"Anopheles gambiae",60,0.760698484614397
"Casablanca","Site_8",2024-07-01,"Morocco",8,7,"Summer",2,49.2441294390941,35.4219712466002,25.21,75.48,4.33,"Light_CO2",1.3,48,69,"Aedes aegypti",87,0.760698484614397
"Utrecht","Site_9",2024-07-01,"Netherlands",9,7,"Summer",1,16.7583971866407,41.3963023163378,17.91,64.92,4.12,"Light_CO2",1.3,43,68,"Culex quinquefasciatus",8,1.22831031216088
"Utrecht","Site_9",2024-07-01,"Netherlands",9,7,"Summer",1,16.7583971866407,41.3963023163378,17.91,64.92,4.12,"Light_CO2",1.3,35,69,"Aedes albopictus",2,1.22831031216088
"Utrecht","Site_9",2024-07-01,"Netherlands",9,7,"Summer",1,16.7583971866407,41.3963023163378,17.91,64.92,4.12,"Light_CO2",1.3,46,62,"Aedes aegypti",14,1.22831031216088
"Utrecht","Site_9",2024-07-01,"Netherlands",9,7,"Summer",1,16.7583971866407,41.3963023163378,17.91,64.92,4.12,"Light_CO2",1.3,43,54,"Anopheles gambiae",12,1.22831031216088
"Nijmegen","Site_9",2024-07-01,"Netherlands",9,7,"Summer",3,91.6359471093398,33.4473695158958,18.65,79.16,4.28,"HumanOdor_CO2",1.3,51,78,"Culex quinquefasciatus",4,0.848750636931903
"Nijmegen","Site_9",2024-07-01,"Netherlands",9,7,"Summer",3,91.6359471093398,33.4473695158958,18.65,79.16,4.28,"HumanOdor_CO2",1.3,48,72,"Anopheles gambiae",19,0.848750636931903
"Nijmegen","Site_9",2024-07-01,"Netherlands",9,7,"Summer",3,91.6359471093398,33.4473695158958,18.65,79.16,4.28,"HumanOdor_CO2",1.3,60,85,"Aedes albopictus",5,0.848750636931903
"Montpellier","Site_9",2024-07-01,"France",9,7,"Summer",3,76.8610928901471,21.8482245132327,23.16,65.3,1.95,"HumanOdor_CO2",1.3,51,75,"Aedes aegypti",99,0.342541487971971
"Montpellier","Site_9",2024-07-01,"France",9,7,"Summer",3,76.8610928901471,21.8482245132327,23.16,65.3,1.95,"HumanOdor_CO2",1.3,48,73,"Anopheles gambiae",12,0.342541487971971
"Barcelona","Site_9",2024-07-01,"Spain",9,7,"Summer",2,65.1345539504662,47.6878118999302,23.26,61.55,1.8,"Light_CO2",1.3,49,63,"Aedes albopictus",7,0.685314187276458
"Barcelona","Site_9",2024-07-01,"Spain",9,7,"Summer",2,65.1345539504662,47.6878118999302,23.26,61.55,1.8,"Light_CO2",1.3,40,59,"Aedes aegypti",9,0.685314187276458
"Rabat","Site_9",2024-07-01,"Morocco",9,7,"Summer",3,99.6563104187138,13.669254090637,21.04,65.85,2.96,"HumanOdor_CO2",1.3,57,68,"Culex pipiens",8,0.986143701478037
"Rabat","Site_9",2024-07-01,"Morocco",9,7,"Summer",3,99.6563104187138,13.669254090637,21.04,65.85,2.96,"HumanOdor_CO2",1.3,52,77,"Culex quinquefasciatus",13,0.986143701478037
"Rabat","Site_9",2024-07-01,"Morocco",9,7,"Summer",3,99.6563104187138,13.669254090637,21.04,65.85,2.96,"HumanOdor_CO2",1.3,65,86,"Aedes aegypti",28,0.986143701478037
"Rabat","Site_9",2024-07-01,"Morocco",9,7,"Summer",3,99.6563104187138,13.669254090637,21.04,65.85,2.96,"HumanOdor_CO2",1.3,52,79,"Anopheles gambiae",91,0.986143701478037
"Casablanca","Site_9",2024-07-01,"Morocco",9,7,"Summer",2,61.328964060056,31.2168812789023,26.93,74.89,4.26,"HumanOdor_CO2",1.3,39,46,"Anopheles gambiae",15,0.997424741194176
"Casablanca","Site_9",2024-07-01,"Morocco",9,7,"Summer",2,61.328964060056,31.2168812789023,26.93,74.89,4.26,"HumanOdor_CO2",1.3,48,59,"Culex quinquefasciatus",5,0.997424741194176
"Casablanca","Site_9",2024-07-01,"Morocco",9,7,"Summer",2,61.328964060056,31.2168812789023,26.93,74.89,4.26,"HumanOdor_CO2",1.3,49,67,"Aedes aegypti",52,0.997424741194176
"Casablanca","Site_9",2024-07-01,"Morocco",9,7,"Summer",2,61.328964060056,31.2168812789023,26.93,74.89,4.26,"HumanOdor_CO2",1.3,44,78,"Culex pipiens",8,0.997424741194176
"Utrecht","Site_1",2024-08-01,"Netherlands",1,8,"Summer",2,47.3874648932135,13.7313442230225,18.36,69.74,1.02,"Light_CO2",1.3,57,61,"Aedes aegypti",19,0.688605132318302
"Utrecht","Site_1",2024-08-01,"Netherlands",1,8,"Summer",2,47.3874648932135,13.7313442230225,18.36,69.74,1.02,"Light_CO2",1.3,55,55,"Aedes albopictus",23,0.688605132318302
"Nijmegen","Site_1",2024-08-01,"Netherlands",1,8,"Summer",2,63.7467530903639,12.4224663116038,15.77,72.03,3.42,"HumanOdor_CO2",1.3,55,70,"Aedes albopictus",6,0.977230016066199
"Nijmegen","Site_1",2024-08-01,"Netherlands",1,8,"Summer",2,63.7467530903639,12.4224663116038,15.77,72.03,3.42,"HumanOdor_CO2",1.3,40,72,"Culex quinquefasciatus",13,0.977230016066199
"Nijmegen","Site_1",2024-08-01,"Netherlands",1,8,"Summer",2,63.7467530903639,12.4224663116038,15.77,72.03,3.42,"HumanOdor_CO2",1.3,47,70,"Culex pipiens",4,0.977230016066199
"Montpellier","Site_1",2024-08-01,"France",1,8,"Summer",1,15.7145937142661,35.0776403173804,17.56,66.21,2,"HumanOdor_CO2",1.3,37,67,"Aedes aegypti",14,0.690185656018804
"Montpellier","Site_1",2024-08-01,"France",1,8,"Summer",1,15.7145937142661,35.0776403173804,17.56,66.21,2,"HumanOdor_CO2",1.3,41,51,"Aedes albopictus",12,0.690185656018804
"Barcelona","Site_1",2024-08-01,"Spain",1,8,"Summer",3,87.939637874579,49.0502100177109,24.58,66.73,3.76,"Light_CO2",1.3,61,80,"Culex pipiens",60,1.00113768144402
"Barcelona","Site_1",2024-08-01,"Spain",1,8,"Summer",3,87.939637874579,49.0502100177109,24.58,66.73,3.76,"Light_CO2",1.3,57,79,"Culex quinquefasciatus",30,1.00113768144402
"Barcelona","Site_1",2024-08-01,"Spain",1,8,"Summer",3,87.939637874579,49.0502100177109,24.58,66.73,3.76,"Light_CO2",1.3,44,86,"Anopheles gambiae",21,1.00113768144402
"Rabat","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,18.1241828420665,24.8975858874619,24.12,60.5,3.07,"HumanOdor_CO2",1.3,51,45,"Aedes aegypti",9,1.19190384792254
"Rabat","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,18.1241828420665,24.8975858874619,24.12,60.5,3.07,"HumanOdor_CO2",1.3,44,68,"Culex quinquefasciatus",2,1.19190384792254
"Rabat","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,18.1241828420665,24.8975858874619,24.12,60.5,3.07,"HumanOdor_CO2",1.3,41,61,"Aedes albopictus",2,1.19190384792254
"Rabat","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,18.1241828420665,24.8975858874619,24.12,60.5,3.07,"HumanOdor_CO2",1.3,38,65,"Culex pipiens",6,1.19190384792254
"Rabat","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,18.1241828420665,24.8975858874619,24.12,60.5,3.07,"HumanOdor_CO2",1.3,42,49,"Anopheles gambiae",0,1.19190384792254
"Casablanca","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,6.5326159066055,39.1291338540614,23.71,67.86,1.17,"Light_CO2",1.3,39,59,"Culex quinquefasciatus",0,0.808269928000183
"Casablanca","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,6.5326159066055,39.1291338540614,23.71,67.86,1.17,"Light_CO2",1.3,36,53,"Aedes albopictus",11,0.808269928000183
"Casablanca","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,6.5326159066055,39.1291338540614,23.71,67.86,1.17,"Light_CO2",1.3,31,60,"Anopheles gambiae",5,0.808269928000183
"Casablanca","Site_1",2024-08-01,"Morocco",1,8,"Summer",1,6.5326159066055,39.1291338540614,23.71,67.86,1.17,"Light_CO2",1.3,39,60,"Aedes aegypti",1,0.808269928000183
"Utrecht","Site_2",2024-08-01,"Netherlands",2,8,"Summer",2,62.2429720137734,29.567021343857,13.86,75.67,2.13,"Light_CO2",1.3,52,62,"Anopheles gambiae",4,1.27187009661955
"Utrecht","Site_2",2024-08-01,"Netherlands",2,8,"Summer",2,62.2429720137734,29.567021343857,13.86,75.67,2.13,"Light_CO2",1.3,50,64,"Culex pipiens",9,1.27187009661955
"Utrecht","Site_2",2024-08-01,"Netherlands",2,8,"Summer",2,62.2429720137734,29.567021343857,13.86,75.67,2.13,"Light_CO2",1.3,48,71,"Aedes albopictus",3,1.27187009661955
