"City","Site","Sampling_date","Country","Location.Site","Month","Season","Green_level","Green_area_coverage","Blue_area_coverage","Temperature","Relative_humidity","Wind_speed_10m","Trap_type","season_multiplier","Host_abundance","Predator_abundance","Mosquito_species","Mosquito_abundance","Biodiversity_index"
"Casablanca","Site_8",2024-06-01,"Morocco",8,6,"Summer",4,88.4236808959395,49.9912040866911,24.87,71.36,2.84,"Light_CO2",1.3,79,83,"Aedes albopictus",44,1.54023580146051
"Casablanca","Site_8",2024-06-01,"Morocco",8,6,"Summer",4,88.4236808959395,49.9912040866911,24.87,71.36,2.84,"Light_CO2",1.3,70,75,"Culex pipiens",21,1.54023580146051
"Casablanca","Site_8",2024-06-01,"Morocco",8,6,"Summer",4,88.4236808959395,49.9912040866911,24.87,71.36,2.84,"Light_CO2",1.3,70,98,"Culex quinquefasciatus",67,1.54023580146051
"Casablanca","Site_8",2024-06-01,"Morocco",8,6,"Summer",4,88.4236808959395,49.9912040866911,24.87,71.36,2.84,"Light_CO2",1.3,58,87,"Aedes aegypti",33,1.54023580146051
"Utrecht","Site_9",2024-06-01,"Netherlands",9,6,"Summer",1,21.8253015354276,32.2248145900667,20.12,71.15,3.59,"HumanOdor_CO2",1.3,36,64,"Culex pipiens",27,0.979632637350711
"Utrecht","Site_9",2024-06-01,"Netherlands",9,6,"Summer",1,21.8253015354276,32.2248145900667,20.12,71.15,3.59,"HumanOdor_CO2",1.3,36,73,"Anopheles gambiae",30,0.979632637350711
"Utrecht","Site_9",2024-06-01,"Netherlands",9,6,"Summer",1,21.8253015354276,32.2248145900667,20.12,71.15,3.59,"HumanOdor_CO2",1.3,33,62,"Aedes albopictus",8,0.979632637350711
"Nijmegen","Site_9",2024-06-01,"Netherlands",9,6,"Summer",2,44.2416507867165,42.6430470347404,22.67,74.17,3.65,"HumanOdor_CO2",1.3,49,61,"Culex quinquefasciatus",6,1.4980227123255
"Nijmegen","Site_9",2024-06-01,"Netherlands",9,6,"Summer",2,44.2416507867165,42.6430470347404,22.67,74.17,3.65,"HumanOdor_CO2",1.3,37,61,"Aedes albopictus",11,1.4980227123255
"Nijmegen","Site_9",2024-06-01,"Netherlands",9,6,"Summer",2,44.2416507867165,42.6430470347404,22.67,74.17,3.65,"HumanOdor_CO2",1.3,52,81,"Anopheles gambiae",25,1.4980227123255
"Nijmegen","Site_9",2024-06-01,"Netherlands",9,6,"Summer",2,44.2416507867165,42.6430470347404,22.67,74.17,3.65,"HumanOdor_CO2",1.3,44,80,"Aedes aegypti",10,1.4980227123255
"Nijmegen","Site_9",2024-06-01,"Netherlands",9,6,"Summer",2,44.2416507867165,42.6430470347404,22.67,74.17,3.65,"HumanOdor_CO2",1.3,49,65,"Culex pipiens",17,1.4980227123255
"Montpellier","Site_9",2024-06-01,"France",9,6,"Summer",4,85.2169233188033,29.4958022683859,24.31,75.64,3.33,"Light_CO2",1.3,68,108,"Culex pipiens",206,1.01034629039841
"Montpellier","Site_9",2024-06-01,"France",9,6,"Summer",4,85.2169233188033,29.4958022683859,24.31,75.64,3.33,"Light_CO2",1.3,57,108,"Anopheles gambiae",78,1.01034629039841
"Montpellier","Site_9",2024-06-01,"France",9,6,"Summer",4,85.2169233188033,29.4958022683859,24.31,75.64,3.33,"Light_CO2",1.3,63,94,"Aedes aegypti",235,1.01034629039841
"Barcelona","Site_9",2024-06-01,"Spain",9,6,"Summer",1,11.1175461346284,38.5947334468365,25.1,60.95,2.66,"HumanOdor_CO2",1.3,39,58,"Culex pipiens",8,1.54074757718833
"Barcelona","Site_9",2024-06-01,"Spain",9,6,"Summer",1,11.1175461346284,38.5947334468365,25.1,60.95,2.66,"HumanOdor_CO2",1.3,50,70,"Culex quinquefasciatus",8,1.54074757718833
"Barcelona","Site_9",2024-06-01,"Spain",9,6,"Summer",1,11.1175461346284,38.5947334468365,25.1,60.95,2.66,"HumanOdor_CO2",1.3,49,66,"Aedes aegypti",18,1.54074757718833
"Barcelona","Site_9",2024-06-01,"Spain",9,6,"Summer",1,11.1175461346284,38.5947334468365,25.1,60.95,2.66,"HumanOdor_CO2",1.3,40,68,"Aedes albopictus",10,1.54074757718833
"Barcelona","Site_9",2024-06-01,"Spain",9,6,"Summer",1,11.1175461346284,38.5947334468365,25.1,60.95,2.66,"HumanOdor_CO2",1.3,44,41,"Anopheles gambiae",7,1.54074757718833
"Rabat","Site_9",2024-06-01,"Morocco",9,6,"Summer",2,38.5374184988905,20.8462941534817,27.49,64.78,1.95,"Light_CO2",1.3,56,74,"Aedes albopictus",11,1.00528061534937
"Rabat","Site_9",2024-06-01,"Morocco",9,6,"Summer",2,38.5374184988905,20.8462941534817,27.49,64.78,1.95,"Light_CO2",1.3,51,60,"Aedes aegypti",25,1.00528061534937
"Rabat","Site_9",2024-06-01,"Morocco",9,6,"Summer",2,38.5374184988905,20.8462941534817,27.49,64.78,1.95,"Light_CO2",1.3,50,59,"Culex pipiens",10,1.00528061534937
"Casablanca","Site_9",2024-06-01,"Morocco",9,6,"Summer",3,68.7040057091508,27.7993951775134,25.73,71.08,4.34,"HumanOdor_CO2",1.3,66,77,"Aedes albopictus",7,0.610864282054894
"Casablanca","Site_9",2024-06-01,"Morocco",9,6,"Summer",3,68.7040057091508,27.7993951775134,25.73,71.08,4.34,"HumanOdor_CO2",1.3,44,68,"Aedes aegypti",3,0.610864282054894
"Utrecht","Site_1",2024-07-01,"Netherlands",1,7,"Summer",1,17.0693113282323,44.0360938943923,19.8,63.89,0.62,"Light_CO2",1.3,37,54,"Aedes albopictus",17,0.618371330349592
"Utrecht","Site_1",2024-07-01,"Netherlands",1,7,"Summer",1,17.0693113282323,44.0360938943923,19.8,63.89,0.62,"Light_CO2",1.3,46,60,"Anopheles gambiae",38,0.618371330349592
"Nijmegen","Site_1",2024-07-01,"Netherlands",1,7,"Summer",2,42.9291540232953,27.9408559314907,21.34,64.1,2.45,"HumanOdor_CO2",1.3,53,67,"Anopheles gambiae",3,0.960945487662999
"Nijmegen","Site_1",2024-07-01,"Netherlands",1,7,"Summer",2,42.9291540232953,27.9408559314907,21.34,64.1,2.45,"HumanOdor_CO2",1.3,51,58,"Culex pipiens",21,0.960945487662999
"Nijmegen","Site_1",2024-07-01,"Netherlands",1,7,"Summer",2,42.9291540232953,27.9408559314907,21.34,64.1,2.45,"HumanOdor_CO2",1.3,47,95,"Aedes aegypti",2,0.960945487662999
"Nijmegen","Site_1",2024-07-01,"Netherlands",1,7,"Summer",2,42.9291540232953,27.9408559314907,21.34,64.1,2.45,"HumanOdor_CO2",1.3,33,72,"Aedes albopictus",5,0.960945487662999
"Montpellier","Site_1",2024-07-01,"France",1,7,"Summer",2,36.3797304977197,48.0552622303367,20.77,66.89,3.76,"Light_CO2",1.3,36,63,"Culex quinquefasciatus",22,0.579915151418101
"Montpellier","Site_1",2024-07-01,"France",1,7,"Summer",2,36.3797304977197,48.0552622303367,20.77,66.89,3.76,"Light_CO2",1.3,58,61,"Aedes aegypti",8,0.579915151418101
"Barcelona","Site_1",2024-07-01,"Spain",1,7,"Summer",3,71.1829595733434,13.887605831027,25.34,66.45,2.82,"Light_CO2",1.3,60,84,"Culex pipiens",25,0.413064336701282
"Barcelona","Site_1",2024-07-01,"Spain",1,7,"Summer",3,71.1829595733434,13.887605831027,25.34,66.45,2.82,"Light_CO2",1.3,57,78,"Culex quinquefasciatus",148,0.413064336701282
"Rabat","Site_1",2024-07-01,"Morocco",1,7,"Summer",1,23.5071973316371,5.01849278062582,22.44,72.88,1.99,"Light_CO2",1.3,28,58,"Culex quinquefasciatus",16,0.673011647009257
"Rabat","Site_1",2024-07-01,"Morocco",1,7,"Summer",1,23.5071973316371,5.01849278062582,22.44,72.88,1.99,"Light_CO2",1.3,54,50,"Aedes aegypti",24,0.673011647009257
"Casablanca","Site_1",2024-07-01,"Morocco",1,7,"Summer",2,37.9709146625828,12.1052841879427,27.71,64.89,1.73,"Light_CO2",1.3,49,58,"Anopheles gambiae",10,1.29523584735699
"Casablanca","Site_1",2024-07-01,"Morocco",1,7,"Summer",2,37.9709146625828,12.1052841879427,27.71,64.89,1.73,"Light_CO2",1.3,52,89,"Culex quinquefasciatus",17,1.29523584735699
"Casablanca","Site_1",2024-07-01,"Morocco",1,7,"Summer",2,37.9709146625828,12.1052841879427,27.71,64.89,1.73,"Light_CO2",1.3,44,74,"Aedes albopictus",17,1.29523584735699
"Casablanca","Site_1",2024-07-01,"Morocco",1,7,"Summer",2,37.9709146625828,12.1052841879427,27.71,64.89,1.73,"Light_CO2",1.3,68,71,"Culex pipiens",33,1.29523584735699
"Utrecht","Site_2",2024-07-01,"Netherlands",2,7,"Summer",2,45.7518928917125,10.4069839268923,17.2,67.69,3.52,"Light_CO2",1.3,46,70,"Aedes albopictus",16,1.24389623466602
"Utrecht","Site_2",2024-07-01,"Netherlands",2,7,"Summer",2,45.7518928917125,10.4069839268923,17.2,67.69,3.52,"Light_CO2",1.3,53,68,"Aedes aegypti",66,1.24389623466602
"Utrecht","Site_2",2024-07-01,"Netherlands",2,7,"Summer",2,45.7518928917125,10.4069839268923,17.2,67.69,3.52,"Light_CO2",1.3,58,73,"Culex pipiens",75,1.24389623466602
"Utrecht","Site_2",2024-07-01,"Netherlands",2,7,"Summer",2,45.7518928917125,10.4069839268923,17.2,67.69,3.52,"Light_CO2",1.3,43,51,"Culex quinquefasciatus",32,1.24389623466602
"Nijmegen","Site_2",2024-07-01,"Netherlands",2,7,"Summer",2,39.4888702081516,24.7474025338888,19.23,74.46,3.89,"HumanOdor_CO2",1.3,35,51,"Aedes aegypti",10,0.896201141330533
"Nijmegen","Site_2",2024-07-01,"Netherlands",2,7,"Summer",2,39.4888702081516,24.7474025338888,19.23,74.46,3.89,"HumanOdor_CO2",1.3,37,61,"Anopheles gambiae",32,0.896201141330533
"Nijmegen","Site_2",2024-07-01,"Netherlands",2,7,"Summer",2,39.4888702081516,24.7474025338888,19.23,74.46,3.89,"HumanOdor_CO2",1.3,49,60,"Culex pipiens",62,0.896201141330533
"Montpellier","Site_2",2024-07-01,"France",2,7,"Summer",1,24.4104961259291,37.8402284756303,22.73,68.86,4.18,"Light_CO2",1.3,44,66,"Culex quinquefasciatus",21,1.1213335913374
"Montpellier","Site_2",2024-07-01,"France",2,7,"Summer",1,24.4104961259291,37.8402284756303,22.73,68.86,4.18,"Light_CO2",1.3,44,61,"Anopheles gambiae",3,1.1213335913374
"Montpellier","Site_2",2024-07-01,"France",2,7,"Summer",1,24.4104961259291,37.8402284756303,22.73,68.86,4.18,"Light_CO2",1.3,42,58,"Culex pipiens",13,1.1213335913374
"Montpellier","Site_2",2024-07-01,"France",2,7,"Summer",1,24.4104961259291,37.8402284756303,22.73,68.86,4.18,"Light_CO2",1.3,51,61,"Aedes aegypti",40,1.1213335913374
"Barcelona","Site_2",2024-07-01,"Spain",2,7,"Summer",2,41.6234760603402,29.5422893762589,21.7,60.85,1.1,"Light_CO2",1.3,38,59,"Culex quinquefasciatus",22,0.993018009580345
"Barcelona","Site_2",2024-07-01,"Spain",2,7,"Summer",2,41.6234760603402,29.5422893762589,21.7,60.85,1.1,"Light_CO2",1.3,48,68,"Aedes aegypti",45,0.993018009580345
"Barcelona","Site_2",2024-07-01,"Spain",2,7,"Summer",2,41.6234760603402,29.5422893762589,21.7,60.85,1.1,"Light_CO2",1.3,38,56,"Aedes albopictus",15,0.993018009580345
"Rabat","Site_2",2024-07-01,"Morocco",2,7,"Summer",1,20.7448708079755,43.0457869879901,23.72,68.14,3.9,"Light_CO2",1.3,48,58,"Aedes aegypti",51,1.24375472617205
"Rabat","Site_2",2024-07-01,"Morocco",2,7,"Summer",1,20.7448708079755,43.0457869879901,23.72,68.14,3.9,"Light_CO2",1.3,35,63,"Culex pipiens",51,1.24375472617205
"Rabat","Site_2",2024-07-01,"Morocco",2,7,"Summer",1,20.7448708079755,43.0457869879901,23.72,68.14,3.9,"Light_CO2",1.3,38,57,"Culex quinquefasciatus",20,1.24375472617205
"Rabat","Site_2",2024-07-01,"Morocco",2,7,"Summer",1,20.7448708079755,43.0457869879901,23.72,68.14,3.9,"Light_CO2",1.3,36,56,"Aedes albopictus",13,1.24375472617205
"Casablanca","Site_2",2024-07-01,"Morocco",2,7,"Summer",3,69.1987014666665,15.5420842729509,23.99,66.32,1.03,"Light_CO2",1.3,56,55,"Culex pipiens",10,0.753390772238293
"Casablanca","Site_2",2024-07-01,"Morocco",2,7,"Summer",3,69.1987014666665,15.5420842729509,23.99,66.32,1.03,"Light_CO2",1.3,61,86,"Aedes albopictus",9,0.753390772238293
"Casablanca","Site_2",2024-07-01,"Morocco",2,7,"Summer",3,69.1987014666665,15.5420842729509,23.99,66.32,1.03,"Light_CO2",1.3,56,83,"Aedes aegypti",54,0.753390772238293
"Utrecht","Site_3",2024-07-01,"Netherlands",3,7,"Summer",4,84.8860423546284,3.2761116437614,18.47,69.81,3.09,"HumanOdor_CO2",1.3,72,88,"Aedes albopictus",58,1.39093488728987
"Utrecht","Site_3",2024-07-01,"Netherlands",3,7,"Summer",4,84.8860423546284,3.2761116437614,18.47,69.81,3.09,"HumanOdor_CO2",1.3,63,111,"Aedes aegypti",7,1.39093488728987
"Utrecht","Site_3",2024-07-01,"Netherlands",3,7,"Summer",4,84.8860423546284,3.2761116437614,18.47,69.81,3.09,"HumanOdor_CO2",1.3,59,73,"Culex quinquefasciatus",80,1.39093488728987
"Utrecht","Site_3",2024-07-01,"Netherlands",3,7,"Summer",4,84.8860423546284,3.2761116437614,18.47,69.81,3.09,"HumanOdor_CO2",1.3,84,87,"Anopheles gambiae",68,1.39093488728987
"Utrecht","Site_3",2024-07-01,"Netherlands",3,7,"Summer",4,84.8860423546284,3.2761116437614,18.47,69.81,3.09,"HumanOdor_CO2",1.3,81,84,"Culex pipiens",143,1.39093488728987
"Nijmegen","Site_3",2024-07-01,"Netherlands",3,7,"Summer",2,34.8614279006142,12.7852025255561,18.85,70.79,1.65,"HumanOdor_CO2",1.3,30,77,"Aedes aegypti",4,1.38629432111989
"Nijmegen","Site_3",2024-07-01,"Netherlands",3,7,"Summer",2,34.8614279006142,12.7852025255561,18.85,70.79,1.65,"HumanOdor_CO2",1.3,47,57,"Aedes albopictus",4,1.38629432111989
"Nijmegen","Site_3",2024-07-01,"Netherlands",3,7,"Summer",2,34.8614279006142,12.7852025255561,18.85,70.79,1.65,"HumanOdor_CO2",1.3,41,70,"Anopheles gambiae",4,1.38629432111989
"Nijmegen","Site_3",2024-07-01,"Netherlands",3,7,"Summer",2,34.8614279006142,12.7852025255561,18.85,70.79,1.65,"HumanOdor_CO2",1.3,53,79,"Culex quinquefasciatus",4,1.38629432111989
"Montpellier","Site_3",2024-07-01,"France",3,7,"Summer",4,85.9518698044121,47.3933754898608,23.65,70.64,0.81,"Light_CO2",1.3,70,92,"Culex pipiens",126,1.03339520474166
"Montpellier","Site_3",2024-07-01,"France",3,7,"Summer",4,85.9518698044121,47.3933754898608,23.65,70.64,0.81,"Light_CO2",1.3,54,81,"Aedes aegypti",73,1.03339520474166
"Montpellier","Site_3",2024-07-01,"France",3,7,"Summer",4,85.9518698044121,47.3933754898608,23.65,70.64,0.81,"Light_CO2",1.3,62,83,"Anopheles gambiae",53,1.03339520474166
"Barcelona","Site_3",2024-07-01,"Spain",3,7,"Summer",2,46.656836103648,45.2522595748305,25.11,70.34,0.94,"HumanOdor_CO2",1.3,42,75,"Aedes aegypti",53,0.967792381667717
"Barcelona","Site_3",2024-07-01,"Spain",3,7,"Summer",2,46.656836103648,45.2522595748305,25.11,70.34,0.94,"HumanOdor_CO2",1.3,37,69,"Culex pipiens",16,0.967792381667717
"Barcelona","Site_3",2024-07-01,"Spain",3,7,"Summer",2,46.656836103648,45.2522595748305,25.11,70.34,0.94,"HumanOdor_CO2",1.3,57,64,"Culex quinquefasciatus",67,0.967792381667717
"Rabat","Site_3",2024-07-01,"Morocco",3,7,"Summer",4,83.252299609594,25.0279314443469,26.05,66.93,4.03,"HumanOdor_CO2",1.3,60,93,"Anopheles gambiae",58,0.547412448525499
"Rabat","Site_3",2024-07-01,"Morocco",3,7,"Summer",4,83.252299609594,25.0279314443469,26.05,66.93,4.03,"HumanOdor_CO2",1.3,55,90,"Aedes aegypti",18,0.547412448525499
"Casablanca","Site_3",2024-07-01,"Morocco",3,7,"Summer",1,24.6541338972747,23.4261557944119,24.28,69.17,0.81,"HumanOdor_CO2",1.3,37,85,"Culex quinquefasciatus",17,0.626869437572427
"Casablanca","Site_3",2024-07-01,"Morocco",3,7,"Summer",1,24.6541338972747,23.4261557944119,24.28,69.17,0.81,"HumanOdor_CO2",1.3,26,61,"Aedes albopictus",8,0.626869437572427
"Utrecht","Site_4",2024-07-01,"Netherlands",4,7,"Summer",4,80.2729859622195,17.0553600005805,18.41,67.54,1.49,"HumanOdor_CO2",1.3,65,76,"Culex pipiens",74,1.17461819583061
"Utrecht","Site_4",2024-07-01,"Netherlands",4,7,"Summer",4,80.2729859622195,17.0553600005805,18.41,67.54,1.49,"HumanOdor_CO2",1.3,70,83,"Culex quinquefasciatus",101,1.17461819583061
"Utrecht","Site_4",2024-07-01,"Netherlands",4,7,"Summer",4,80.2729859622195,17.0553600005805,18.41,67.54,1.49,"HumanOdor_CO2",1.3,71,101,"Aedes albopictus",20,1.17461819583061
"Utrecht","Site_4",2024-07-01,"Netherlands",4,7,"Summer",4,80.2729859622195,17.0553600005805,18.41,67.54,1.49,"HumanOdor_CO2",1.3,50,96,"Anopheles gambiae",22,1.17461819583061
"Nijmegen","Site_4",2024-07-01,"Netherlands",4,7,"Summer",1,12.1596681186929,44.7467507719994,20.43,72.53,3.47,"Light_CO2",1.3,42,66,"Aedes albopictus",17,1.51823438012115
"Nijmegen","Site_4",2024-07-01,"Netherlands",4,7,"Summer",1,12.1596681186929,44.7467507719994,20.43,72.53,3.47,"Light_CO2",1.3,40,53,"Anopheles gambiae",14,1.51823438012115
"Nijmegen","Site_4",2024-07-01,"Netherlands",4,7,"Summer",1,12.1596681186929,44.7467507719994,20.43,72.53,3.47,"Light_CO2",1.3,43,51,"Culex pipiens",22,1.51823438012115
"Nijmegen","Site_4",2024-07-01,"Netherlands",4,7,"Summer",1,12.1596681186929,44.7467507719994,20.43,72.53,3.47,"Light_CO2",1.3,52,58,"Culex quinquefasciatus",26,1.51823438012115
"Nijmegen","Site_4",2024-07-01,"Netherlands",4,7,"Summer",1,12.1596681186929,44.7467507719994,20.43,72.53,3.47,"Light_CO2",1.3,41,59,"Aedes aegypti",6,1.51823438012115
"Montpellier","Site_4",2024-07-01,"France",4,7,"Summer",3,51.7926599946804,12.1370314285159,21.46,60.85,1.79,"HumanOdor_CO2",1.3,47,89,"Aedes aegypti",66,1.22528310202752
"Montpellier","Site_4",2024-07-01,"France",4,7,"Summer",3,51.7926599946804,12.1370314285159,21.46,60.85,1.79,"HumanOdor_CO2",1.3,59,63,"Culex pipiens",22,1.22528310202752
"Montpellier","Site_4",2024-07-01,"France",4,7,"Summer",3,51.7926599946804,12.1370314285159,21.46,60.85,1.79,"HumanOdor_CO2",1.3,54,75,"Culex quinquefasciatus",15,1.22528310202752
"Montpellier","Site_4",2024-07-01,"France",4,7,"Summer",3,51.7926599946804,12.1370314285159,21.46,60.85,1.79,"HumanOdor_CO2",1.3,53,80,"Aedes albopictus",29,1.22528310202752
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",3,63.4023310150951,12.9982958957553,24.7,64.37,4.48,"Light_CO2",1.3,61,75,"Anopheles gambiae",22,1.31668887318634
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",3,63.4023310150951,12.9982958957553,24.7,64.37,4.48,"Light_CO2",1.3,51,88,"Aedes albopictus",49,1.31668887318634
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",3,63.4023310150951,12.9982958957553,24.7,64.37,4.48,"Light_CO2",1.3,63,72,"Aedes aegypti",6,1.31668887318634
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",3,63.4023310150951,12.9982958957553,24.7,64.37,4.48,"Light_CO2",1.3,62,77,"Culex quinquefasciatus",6,1.31668887318634
"Barcelona","Site_4",2024-07-01,"Spain",4,7,"Summer",3,63.4023310150951,12.9982958957553,24.7,64.37,4.48,"Light_CO2",1.3,57,71,"Culex pipiens",16,1.31668887318634
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,67.9570489330217,37.4939954578876,23.8,72.31,1.09,"HumanOdor_CO2",1.3,61,85,"Anopheles gambiae",69,1.36212254275052
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,67.9570489330217,37.4939954578876,23.8,72.31,1.09,"HumanOdor_CO2",1.3,48,70,"Culex quinquefasciatus",17,1.36212254275052
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,67.9570489330217,37.4939954578876,23.8,72.31,1.09,"HumanOdor_CO2",1.3,57,75,"Culex pipiens",12,1.36212254275052
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,67.9570489330217,37.4939954578876,23.8,72.31,1.09,"HumanOdor_CO2",1.3,49,68,"Aedes aegypti",29,1.36212254275052
"Rabat","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,67.9570489330217,37.4939954578876,23.8,72.31,1.09,"HumanOdor_CO2",1.3,50,83,"Aedes albopictus",13,1.36212254275052
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,58.8600714108907,35.8374002836645,22.06,76.92,2.8,"Light_CO2",1.3,48,71,"Anopheles gambiae",62,1.28100201245586
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,58.8600714108907,35.8374002836645,22.06,76.92,2.8,"Light_CO2",1.3,48,75,"Culex pipiens",31,1.28100201245586
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,58.8600714108907,35.8374002836645,22.06,76.92,2.8,"Light_CO2",1.3,64,90,"Culex quinquefasciatus",9,1.28100201245586
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,58.8600714108907,35.8374002836645,22.06,76.92,2.8,"Light_CO2",1.3,44,65,"Aedes albopictus",14,1.28100201245586
"Casablanca","Site_4",2024-07-01,"Morocco",4,7,"Summer",3,58.8600714108907,35.8374002836645,22.06,76.92,2.8,"Light_CO2",1.3,56,90,"Aedes aegypti",6,1.28100201245586
"Utrecht","Site_5",2024-07-01,"Netherlands",5,7,"Summer",1,7.52530781086534,27.8342492207885,20.14,69.21,3.92,"Light_CO2",1.3,25,62,"Culex quinquefasciatus",12,0.690185656018804
"Utrecht","Site_5",2024-07-01,"Netherlands",5,7,"Summer",1,7.52530781086534,27.8342492207885,20.14,69.21,3.92,"Light_CO2",1.3,38,61,"Aedes aegypti",14,0.690185656018804
"Nijmegen","Site_5",2024-07-01,"Netherlands",5,7,"Summer",2,34.3322444241494,28.8048616722226,23.35,70.83,3.46,"Light_CO2",1.3,53,49,"Culex pipiens",22,1.06405776356479
"Nijmegen","Site_5",2024-07-01,"Netherlands",5,7,"Summer",2,34.3322444241494,28.8048616722226,23.35,70.83,3.46,"Light_CO2",1.3,48,68,"Anopheles gambiae",38,1.06405776356479
"Nijmegen","Site_5",2024-07-01,"Netherlands",5,7,"Summer",2,34.3322444241494,28.8048616722226,23.35,70.83,3.46,"Light_CO2",1.3,54,51,"Aedes albopictus",42,1.06405776356479
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,61.5563537925482,3.18772175908089,23.72,73.91,3.91,"HumanOdor_CO2",1.3,48,97,"Culex pipiens",3,1.3806810590615
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,61.5563537925482,3.18772175908089,23.72,73.91,3.91,"HumanOdor_CO2",1.3,54,84,"Culex quinquefasciatus",28,1.3806810590615
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,61.5563537925482,3.18772175908089,23.72,73.91,3.91,"HumanOdor_CO2",1.3,65,93,"Aedes albopictus",52,1.3806810590615
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,61.5563537925482,3.18772175908089,23.72,73.91,3.91,"HumanOdor_CO2",1.3,52,104,"Anopheles gambiae",30,1.3806810590615
"Montpellier","Site_5",2024-07-01,"France",5,7,"Summer",3,61.5563537925482,3.18772175908089,23.72,73.91,3.91,"HumanOdor_CO2",1.3,55,81,"Aedes aegypti",68,1.3806810590615
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,63.6800992942881,42.0154535993934,21.83,61.82,0.7,"HumanOdor_CO2",1.3,51,74,"Aedes aegypti",51,1.34819928998464
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,63.6800992942881,42.0154535993934,21.83,61.82,0.7,"HumanOdor_CO2",1.3,62,73,"Culex quinquefasciatus",51,1.34819928998464
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,63.6800992942881,42.0154535993934,21.83,61.82,0.7,"HumanOdor_CO2",1.3,67,78,"Anopheles gambiae",36,1.34819928998464
"Barcelona","Site_5",2024-07-01,"Spain",5,7,"Summer",3,63.6800992942881,42.0154535993934,21.83,61.82,0.7,"HumanOdor_CO2",1.3,53,88,"Aedes albopictus",25,1.34819928998464
"Rabat","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,52.3799269285519,20.5830547846854,25.92,64.97,3.58,"HumanOdor_CO2",1.3,28,79,"Culex quinquefasciatus",41,1.45103596513652
"Rabat","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,52.3799269285519,20.5830547846854,25.92,64.97,3.58,"HumanOdor_CO2",1.3,36,76,"Anopheles gambiae",49,1.45103596513652
"Rabat","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,52.3799269285519,20.5830547846854,25.92,64.97,3.58,"HumanOdor_CO2",1.3,49,84,"Aedes aegypti",32,1.45103596513652
"Rabat","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,52.3799269285519,20.5830547846854,25.92,64.97,3.58,"HumanOdor_CO2",1.3,48,92,"Aedes albopictus",12,1.45103596513652
"Rabat","Site_5",2024-07-01,"Morocco",5,7,"Summer",3,52.3799269285519,20.5830547846854,25.92,64.97,3.58,"HumanOdor_CO2",1.3,61,69,"Culex pipiens",10,1.45103596513652
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",2,41.0485058266204,15.3250079452991,25.11,74.33,1.45,"HumanOdor_CO2",1.3,55,58,"Anopheles gambiae",10,1.06120841090525
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",2,41.0485058266204,15.3250079452991,25.11,74.33,1.45,"HumanOdor_CO2",1.3,42,50,"Culex quinquefasciatus",5,1.06120841090525
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",2,41.0485058266204,15.3250079452991,25.11,74.33,1.45,"HumanOdor_CO2",1.3,45,55,"Aedes aegypti",8,1.06120841090525
"Casablanca","Site_5",2024-07-01,"Morocco",5,7,"Summer",2,41.0485058266204,15.3250079452991,25.11,74.33,1.45,"HumanOdor_CO2",1.3,53,63,"Aedes albopictus",0,1.06120841090525
"Utrecht","Site_6",2024-07-01,"Netherlands",6,7,"Summer",3,72.5988549762405,30.4945234432817,18.78,64.03,3.71,"Light_CO2",1.3,50,74,"Anopheles gambiae",11,1.04162316193299
"Utrecht","Site_6",2024-07-01,"Netherlands",6,7,"Summer",3,72.5988549762405,30.4945234432817,18.78,64.03,3.71,"Light_CO2",1.3,46,68,"Culex quinquefasciatus",26,1.04162316193299
"Utrecht","Site_6",2024-07-01,"Netherlands",6,7,"Summer",3,72.5988549762405,30.4945234432817,18.78,64.03,3.71,"Light_CO2",1.3,49,78,"Aedes albopictus",18,1.04162316193299
